failure_event_id,transaction_id,user_id,failure_type,amount_in_paise,created_at
5913,56931,5974,error2,56700,2016-06-17 17:57:40.105487 +0000 +0000
5914,56922,9484,error1,34200,2016-06-17 17:38:51.498892 +0000 +0000
5915,56927,5974,error2,56700,2016-06-17 17:53:27.116735 +0000 +0000
5916,56932,8703,error1,17700,2016-06-17 17:58:26.119105 +0000 +0000
5917,56938,3029,error2,17900,2016-06-17 18:28:58.633351 +0000 +0000
5918,56959,8426,error2,27300,2016-06-18 03:45:00.588102 +0000 +0000
5919,56960,1046,error2,40700,2016-06-18 03:47:00.249413 +0000 +0000
5920,56974,5971,error2,19400,2016-06-18 04:15:52.431741 +0000 +0000
5921,56976,2442,error2,29500,2016-06-18 04:17:03.547302 +0000 +0000
5922,57017,116,error3,1172400,2016-06-18 05:00:56.033785 +0000 +0000
5923,57023,13,error2,16800,2016-06-18 05:07:27.539657 +0000 +0000
5924,57031,5,error2,16800,2016-06-18 05:09:52.190687 +0000 +0000
5925,57034,25,error2,14500,2016-06-18 05:14:01.032562 +0000 +0000
5926,57055,9043,error1,24000,2016-06-18 05:53:04.934358 +0000 +0000
5927,57001,5971,error2,19400,2016-06-18 04:45:09.061836 +0000 +0000
5928,57011,759,error2,12900,2016-06-18 04:58:21.107649 +0000 +0000
5929,57019,3177,error2,15900,2016-06-18 05:04:09.987937 +0000 +0000
5930,57058,645,error1,29700,2016-06-18 05:58:30.648789 +0000 +0000
5931,57057,3698,error2,22700,2016-06-18 05:57:38.192853 +0000 +0000
5932,57085,6530,error2,25800,2016-06-18 06:28:19.174446 +0000 +0000
5933,57092,9714,error2,15000,2016-06-18 06:32:03.001257 +0000 +0000
5934,57103,3018,error2,57900,2016-06-18 06:45:10.540275 +0000 +0000
5935,57074,2816,error3,27500,2016-06-18 06:14:55.499951 +0000 +0000
5936,57117,6778,error2,31200,2016-06-18 07:03:42.437897 +0000 +0000
5937,57137,464,error2,23300,2016-06-18 07:20:49.823084 +0000 +0000
5938,57119,6776,error1,44600,2016-06-18 07:03:51.206474 +0000 +0000
5939,57130,9148,error1,33500,2016-06-18 07:16:15.718872 +0000 +0000
5940,57131,9148,error2,33500,2016-06-18 07:16:44.90832 +0000 +0000
5941,57148,7232,error2,36300,2016-06-18 07:39:01.832317 +0000 +0000
5942,57164,10337,error3,111900,2016-06-18 08:00:39.598893 +0000 +0000
5943,57170,10337,error3,25800,2016-06-18 08:05:39.267982 +0000 +0000
5944,57187,8472,error2,30000,2016-06-18 08:22:32.234222 +0000 +0000
5945,57186,2430,error2,15400,2016-06-18 08:21:58.352376 +0000 +0000
5946,57218,10164,error3,27600,2016-06-18 08:53:09.898529 +0000 +0000
5947,57223,10164,error3,17900,2016-06-18 09:01:20.530275 +0000 +0000
5948,57228,10336,error1,15200,2016-06-18 09:05:01.244771 +0000 +0000
5949,57211,8204,error2,20100,2016-06-18 08:47:28.882149 +0000 +0000
5950,57225,10336,error1,15200,2016-06-18 09:04:40.242607 +0000 +0000
5951,57254,257,error2,50200,2016-06-18 09:48:38.48362 +0000 +0000
5952,57232,10336,error1,15200,2016-06-18 09:06:34.093692 +0000 +0000
5953,57234,10336,error1,15200,2016-06-18 09:08:26.269656 +0000 +0000
5954,57235,10336,error1,15200,2016-06-18 09:08:44.542283 +0000 +0000
5955,57261,5396,error2,18200,2016-06-18 09:56:57.948477 +0000 +0000
5956,57268,10075,error3,42200,2016-06-18 10:13:00.571025 +0000 +0000
5957,57269,10075,error3,42200,2016-06-18 10:15:05.676814 +0000 +0000
5958,57270,10075,error3,42200,2016-06-18 10:15:44.120898 +0000 +0000
5959,57279,8176,error2,29500,2016-06-18 10:36:16.275923 +0000 +0000
5960,57290,6624,error2,43000,2016-06-18 10:56:23.208035 +0000 +0000
5961,57301,9801,error2,21800,2016-06-18 11:20:48.568483 +0000 +0000
5962,57267,10075,error3,42200,2016-06-18 10:12:23.815949 +0000 +0000
5963,57307,3214,error2,20000,2016-06-18 11:26:30.943452 +0000 +0000
5964,57317,10794,error3,21300,2016-06-18 11:49:29.544106 +0000 +0000
5965,57319,1888,error2,24600,2016-06-18 11:52:06.296913 +0000 +0000
5966,57332,7846,error3,147900,2016-06-18 12:12:04.008406 +0000 +0000
5967,57314,7846,error3,153400,2016-06-18 11:46:43.881026 +0000 +0000
5968,57318,1888,error2,35200,2016-06-18 11:51:24.418667 +0000 +0000
5969,57320,7846,error3,147900,2016-06-18 11:52:36.482497 +0000 +0000
5970,57336,9742,error2,15400,2016-06-18 12:16:01.810824 +0000 +0000
5971,57369,3177,error2,13100,2016-06-18 13:51:02.116363 +0000 +0000
5972,57386,7243,error1,21200,2016-06-18 14:11:50.046279 +0000 +0000
5973,57388,3219,error2,37600,2016-06-18 14:13:35.792 +0000 +0000
5974,57391,4889,error2,31000,2016-06-18 14:15:17.208344 +0000 +0000
5975,57392,8336,error2,33700,2016-06-18 14:15:48.021468 +0000 +0000
5976,57382,7243,error1,21200,2016-06-18 14:10:33.745192 +0000 +0000
5977,57384,7243,error1,21200,2016-06-18 14:10:55.913597 +0000 +0000
5978,57398,2780,error2,21700,2016-06-18 14:18:44.636233 +0000 +0000
5979,57399,9543,error2,30000,2016-06-18 14:21:04.48907 +0000 +0000
5980,57401,9344,error3,25200,2016-06-18 14:26:40.237948 +0000 +0000
5981,57408,7200,error2,20100,2016-06-18 14:30:23.3766 +0000 +0000
5982,57410,3619,error2,29500,2016-06-18 14:32:01.248567 +0000 +0000
5983,57411,3619,error2,29500,2016-06-18 14:32:28.821099 +0000 +0000
5984,57412,8328,error2,12300,2016-06-18 14:33:24.283552 +0000 +0000
5985,57413,3619,error2,29500,2016-06-18 14:34:15.571765 +0000 +0000
5986,57418,10335,error1,21600,2016-06-18 14:40:29.027107 +0000 +0000
5987,57427,7337,error2,17700,2016-06-18 14:45:37.200465 +0000 +0000
5988,57429,7337,error2,17700,2016-06-18 14:46:14.764017 +0000 +0000
5989,57443,10338,error1,45000,2016-06-18 15:01:36.32543 +0000 +0000
5990,57444,10338,error3,45000,2016-06-18 15:01:49.474732 +0000 +0000
5991,57450,6552,error2,46600,2016-06-18 15:06:21.011036 +0000 +0000
5992,57453,8953,error2,18200,2016-06-18 15:08:40.010579 +0000 +0000
5993,57457,10271,error3,100500,2016-06-18 15:10:54.388508 +0000 +0000
5994,57475,9936,error2,29800,2016-06-18 15:24:55.56554 +0000 +0000
5995,57487,10274,error3,8200,2016-06-18 15:34:49.457583 +0000 +0000
5996,57493,7104,error2,24500,2016-06-18 15:37:24.230071 +0000 +0000
5997,57506,7884,error2,36700,2016-06-18 15:47:55.282016 +0000 +0000
5998,57491,7104,error1,24500,2016-06-18 15:36:48.936329 +0000 +0000
5999,57498,5423,error2,25100,2016-06-18 15:41:19.788232 +0000 +0000
6000,57503,156,error2,44800,2016-06-18 15:46:07.392502 +0000 +0000
6001,57505,8678,error2,20400,2016-06-18 15:47:43.14139 +0000 +0000
6002,57524,6623,error2,39600,2016-06-18 15:54:53.424657 +0000 +0000
6003,57533,5712,error3,108500,2016-06-18 15:59:19.598853 +0000 +0000
6004,57537,747,error2,19200,2016-06-18 16:01:25.220283 +0000 +0000
6005,57567,6313,error2,27100,2016-06-18 16:36:03.398075 +0000 +0000
6006,57568,9403,error2,30200,2016-06-18 16:42:48.169537 +0000 +0000
6007,57572,3811,error2,12000,2016-06-18 16:49:50.9943 +0000 +0000
6008,57574,9403,error2,30200,2016-06-18 16:53:02.825394 +0000 +0000
6009,57580,9403,error2,30200,2016-06-18 16:56:34.277535 +0000 +0000
6010,57530,5712,error3,108500,2016-06-18 15:57:35.587826 +0000 +0000
6011,57532,5712,error3,108500,2016-06-18 15:58:56.51499 +0000 +0000
6012,57587,997,error2,23800,2016-06-18 17:07:59.644191 +0000 +0000
6013,57597,8396,error2,43800,2016-06-18 17:20:47.304341 +0000 +0000
6014,57612,645,error3,26000,2016-06-18 18:53:36.195722 +0000 +0000
6015,57591,6525,error3,49000,2016-06-18 17:11:58.860035 +0000 +0000
6016,57604,9480,error3,33000,2016-06-18 17:48:17.103115 +0000 +0000
6017,57606,9480,error3,33000,2016-06-18 17:48:41.20682 +0000 +0000
6018,57609,645,error3,37100,2016-06-18 18:24:39.03568 +0000 +0000
6019,57634,9570,error3,14800,2016-06-19 03:59:47.674468 +0000 +0000
6020,57689,4106,error2,31200,2016-06-19 05:54:26.139917 +0000 +0000
6021,57665,7675,error1,11700,2016-06-19 05:22:24.226785 +0000 +0000
6022,57666,7675,error2,11700,2016-06-19 05:22:44.09244 +0000 +0000
6023,57696,8336,error1,85300,2016-06-19 06:06:36.363911 +0000 +0000
6024,57698,8336,error3,85300,2016-06-19 06:07:27.136423 +0000 +0000
6025,57704,3767,error2,56600,2016-06-19 06:16:34.673489 +0000 +0000
6026,57715,6782,error2,24000,2016-06-19 06:28:03.237001 +0000 +0000
6027,57726,1634,error2,32000,2016-06-19 06:37:48.983319 +0000 +0000
6028,57728,9480,error3,13100,2016-06-19 06:39:47.055422 +0000 +0000
6029,57751,7568,error2,10800,2016-06-19 06:58:41.975274 +0000 +0000
6030,57753,7568,error2,9600,2016-06-19 06:59:40.417176 +0000 +0000
6031,57725,1634,error2,32000,2016-06-19 06:37:30.586857 +0000 +0000
6032,57727,1634,error2,32000,2016-06-19 06:38:16.623699 +0000 +0000
6033,57748,7568,error2,12000,2016-06-19 06:55:43.343844 +0000 +0000
6034,57754,7568,error2,9600,2016-06-19 07:00:28.660706 +0000 +0000
6035,57797,10541,error1,12800,2016-06-19 07:39:00.097766 +0000 +0000
6036,57802,5579,error2,15500,2016-06-19 07:42:41.869295 +0000 +0000
6037,57812,5981,error2,32100,2016-06-19 07:49:11.092561 +0000 +0000
6038,57815,1301,error2,11100,2016-06-19 07:51:29.193471 +0000 +0000
6039,57817,1773,error2,15300,2016-06-19 07:52:11.457174 +0000 +0000
6040,57820,3010,error2,23400,2016-06-19 07:52:59.464536 +0000 +0000
6041,57823,6213,error1,11500,2016-06-19 07:57:09.047691 +0000 +0000
6042,57806,7493,error1,32200,2016-06-19 07:45:47.361216 +0000 +0000
6043,57818,1773,error2,15300,2016-06-19 07:52:31.414737 +0000 +0000
6044,57830,2878,error2,25300,2016-06-19 08:03:54.850016 +0000 +0000
6045,57832,1927,error1,32400,2016-06-19 08:05:04.375801 +0000 +0000
6046,57880,10169,error2,19200,2016-06-19 08:45:29.501213 +0000 +0000
6047,57881,10169,error2,19200,2016-06-19 08:45:52.095098 +0000 +0000
6048,57886,11427,error2,11800,2016-06-19 08:50:45.150466 +0000 +0000
6049,57890,9541,error2,22300,2016-06-19 08:58:15.011269 +0000 +0000
6050,57897,5601,error2,26800,2016-06-19 09:09:42.643208 +0000 +0000
6051,57899,4510,error2,16600,2016-06-19 09:13:20.874058 +0000 +0000
6052,57900,4510,error2,16600,2016-06-19 09:13:59.269625 +0000 +0000
6053,57902,4510,error2,16600,2016-06-19 09:14:20.385297 +0000 +0000
6054,57918,1378,error2,37100,2016-06-19 09:26:39.586344 +0000 +0000
6055,57935,5524,error2,21600,2016-06-19 09:42:56.033099 +0000 +0000
6056,57952,1918,error2,23500,2016-06-19 10:10:18.903555 +0000 +0000
6057,57913,7179,error2,28000,2016-06-19 09:24:44.180941 +0000 +0000
6058,57931,12296,error2,12300,2016-06-19 09:38:38.414182 +0000 +0000
6059,57932,7898,error2,28000,2016-06-19 09:42:06.878121 +0000 +0000
6060,57938,6827,error2,40300,2016-06-19 09:46:01.549333 +0000 +0000
6061,57949,1918,error1,23500,2016-06-19 10:06:47.653084 +0000 +0000
6062,57950,1918,error2,23500,2016-06-19 10:07:07.761062 +0000 +0000
6063,57954,1918,error2,23500,2016-06-19 10:11:44.070767 +0000 +0000
6064,57955,1918,error2,23500,2016-06-19 10:12:25.644131 +0000 +0000
6065,57961,7832,error2,40300,2016-06-19 10:17:38.112684 +0000 +0000
6066,57965,8105,error2,50100,2016-06-19 10:25:50.205549 +0000 +0000
6067,57973,110,error2,32800,2016-06-19 10:42:00.59859 +0000 +0000
6068,57966,5806,error2,43200,2016-06-19 10:26:42.684534 +0000 +0000
6069,57968,1037,error2,25700,2016-06-19 10:29:10.872609 +0000 +0000
6070,57976,110,error2,32800,2016-06-19 10:43:59.502252 +0000 +0000
6071,57985,9445,error2,14400,2016-06-19 11:02:58.656722 +0000 +0000
6072,58000,9910,error2,10200,2016-06-19 11:37:00.061688 +0000 +0000
6073,58011,5162,error2,16400,2016-06-19 11:43:53.280178 +0000 +0000
6074,58012,5162,error2,16400,2016-06-19 11:44:23.539877 +0000 +0000
6075,57975,110,error2,32800,2016-06-19 10:43:36.34327 +0000 +0000
6076,58013,5162,error2,16400,2016-06-19 11:44:43.850643 +0000 +0000
6077,58014,9053,error1,24200,2016-06-19 11:45:32.655988 +0000 +0000
6078,58041,10323,error1,54200,2016-06-19 13:08:32.435559 +0000 +0000
6079,58044,10323,error3,38900,2016-06-19 13:10:17.250538 +0000 +0000
6080,58057,7552,error2,19200,2016-06-19 13:26:10.112246 +0000 +0000
6081,58042,10323,error3,54200,2016-06-19 13:09:02.958224 +0000 +0000
6082,58046,6101,error2,59500,2016-06-19 13:11:49.097518 +0000 +0000
6083,58052,721,error2,35800,2016-06-19 13:19:29.062173 +0000 +0000
6084,58099,7179,error2,46700,2016-06-19 14:25:18.384819 +0000 +0000
6085,58107,2856,error1,47700,2016-06-19 14:32:34.634746 +0000 +0000
6086,58109,2856,error2,47700,2016-06-19 14:33:15.667506 +0000 +0000
6087,58130,10329,error1,22800,2016-06-19 14:51:28.846708 +0000 +0000
6088,58110,2856,error2,47700,2016-06-19 14:33:40.331026 +0000 +0000
6089,58127,5807,error2,19200,2016-06-19 14:51:12.911371 +0000 +0000
6090,58129,1276,error2,35400,2016-06-19 14:51:20.14681 +0000 +0000
6091,58151,8671,error1,20500,2016-06-19 15:03:37.06231 +0000 +0000
6092,58157,6845,error2,26000,2016-06-19 15:06:04.318779 +0000 +0000
6093,58179,5031,error1,23200,2016-06-19 15:20:50.986484 +0000 +0000
6094,58187,10130,error3,25500,2016-06-19 15:30:10.642384 +0000 +0000
6095,58205,6171,error2,19200,2016-06-19 15:35:23.676168 +0000 +0000
6096,58208,6171,error2,19200,2016-06-19 15:35:46.579305 +0000 +0000
6097,58163,6330,error2,14100,2016-06-19 15:09:35.27045 +0000 +0000
6098,58253,3002,error2,74100,2016-06-19 16:05:16.604264 +0000 +0000
6099,58263,8303,error3,118500,2016-06-19 16:12:40.737769 +0000 +0000
6100,58270,10327,error1,20100,2016-06-19 16:17:14.73374 +0000 +0000
6101,58275,10327,error2,20100,2016-06-19 16:18:07.519487 +0000 +0000
6102,58291,6175,error2,14200,2016-06-19 16:35:10.996875 +0000 +0000
6103,58297,5791,error2,26100,2016-06-19 16:37:35.714112 +0000 +0000
6104,58312,9419,error3,34800,2016-06-19 16:54:51.615002 +0000 +0000
6105,58313,9419,error3,31400,2016-06-19 16:56:04.885659 +0000 +0000
6106,58274,6973,error3,64300,2016-06-19 16:17:56.853321 +0000 +0000
6107,58282,10330,error1,20600,2016-06-19 16:21:39.444947 +0000 +0000
6108,58285,4511,error2,26700,2016-06-19 16:28:22.743324 +0000 +0000
6109,58298,5791,error2,26100,2016-06-19 16:38:10.329393 +0000 +0000
6110,58299,5791,error2,26100,2016-06-19 16:38:30.117825 +0000 +0000
6111,58305,6198,error2,21500,2016-06-19 16:49:37.406322 +0000 +0000
6112,58324,9939,error3,21200,2016-06-19 17:01:59.781548 +0000 +0000
6113,58327,10159,error3,33000,2016-06-19 17:05:30.545814 +0000 +0000
6114,58334,9939,error3,21200,2016-06-19 17:09:39.59331 +0000 +0000
6115,58339,10240,error3,21300,2016-06-19 17:21:36.996065 +0000 +0000
6116,58369,4900,error2,21200,2016-06-20 03:35:32.637281 +0000 +0000
6117,58393,6368,error3,12300,2016-06-20 04:54:52.169627 +0000 +0000
6118,58352,9106,error2,28500,2016-06-19 17:51:58.034306 +0000 +0000
6119,58380,6157,error3,11000,2016-06-20 04:04:02.517741 +0000 +0000
6120,58383,8303,error3,31900,2016-06-20 04:15:06.567864 +0000 +0000
6121,58392,6368,error3,12300,2016-06-20 04:54:30.48213 +0000 +0000
6122,58412,4968,error2,30000,2016-06-20 05:42:12.343088 +0000 +0000
6123,58416,3971,error2,42500,2016-06-20 05:44:49.424057 +0000 +0000
6124,58422,10141,error3,13500,2016-06-20 05:57:13.220818 +0000 +0000
6125,58408,10199,error3,12100,2016-06-20 05:31:21.660922 +0000 +0000
6126,58411,4968,error2,30000,2016-06-20 05:41:28.882638 +0000 +0000
6127,58415,3971,error2,42500,2016-06-20 05:44:17.363232 +0000 +0000
6128,58420,10141,error3,14300,2016-06-20 05:55:26.867765 +0000 +0000
6129,58431,2203,error2,114000,2016-06-20 06:20:02.024737 +0000 +0000
6130,58434,9577,error2,28900,2016-06-20 06:21:18.47509 +0000 +0000
6131,58439,1168,error2,32800,2016-06-20 06:27:59.251355 +0000 +0000
6132,58446,7102,error2,13100,2016-06-20 06:43:32.14035 +0000 +0000
6133,58458,7780,error2,14400,2016-06-20 06:53:59.175373 +0000 +0000
6134,58455,4270,error2,33000,2016-06-20 06:52:20.368429 +0000 +0000
6135,58475,9425,error2,269300,2016-06-20 07:16:59.435474 +0000 +0000
6136,58502,10208,error3,108100,2016-06-20 07:55:28.994011 +0000 +0000
6137,58506,9847,error1,22700,2016-06-20 07:56:09.014928 +0000 +0000
6138,58509,8223,error3,30000,2016-06-20 07:57:12.463687 +0000 +0000
6139,58513,9847,error1,22700,2016-06-20 08:00:00.080477 +0000 +0000
6140,58525,9929,error2,14400,2016-06-20 08:32:00.254183 +0000 +0000
6141,58526,9929,error2,14400,2016-06-20 08:32:29.011977 +0000 +0000
6142,58496,9845,error1,18200,2016-06-20 07:51:52.189892 +0000 +0000
6143,58507,9847,error1,22700,2016-06-20 07:56:51.386559 +0000 +0000
6144,58523,9847,error1,22700,2016-06-20 08:30:13.168046 +0000 +0000
6145,58528,9929,error2,14400,2016-06-20 08:33:31.145671 +0000 +0000
6146,58541,1117,error2,21500,2016-06-20 08:47:40.901591 +0000 +0000
6147,58543,10283,error1,21300,2016-06-20 08:50:46.337566 +0000 +0000
6148,58559,9280,error2,92800,2016-06-20 09:20:25.713143 +0000 +0000
6149,58572,4377,error3,202300,2016-06-20 09:39:11.9324 +0000 +0000
6150,58594,10360,error3,22000,2016-06-20 10:27:56.958712 +0000 +0000
6151,58609,7358,error2,14300,2016-06-20 11:10:49.145655 +0000 +0000
6152,58616,8336,error3,35300,2016-06-20 11:25:02.017838 +0000 +0000
6153,58585,5366,error2,23600,2016-06-20 10:04:59.283962 +0000 +0000
6154,58595,10360,error3,22000,2016-06-20 10:28:37.325837 +0000 +0000
6155,58615,6613,error2,13400,2016-06-20 11:24:38.075282 +0000 +0000
6156,58657,9537,error3,20100,2016-06-20 13:11:37.068641 +0000 +0000
6157,58661,7040,error2,18000,2016-06-20 13:19:19.192562 +0000 +0000
6158,58669,6940,error2,17700,2016-06-20 13:38:32.073361 +0000 +0000
6159,58674,6940,error2,15000,2016-06-20 13:40:24.698277 +0000 +0000
6160,58689,10323,error3,16500,2016-06-20 14:05:20.550728 +0000 +0000
6161,58672,6940,error2,17700,2016-06-20 13:38:55.243955 +0000 +0000
6162,58673,6940,error2,17700,2016-06-20 13:39:51.482416 +0000 +0000
6163,58675,6940,error2,15000,2016-06-20 13:40:49.423816 +0000 +0000
6164,58686,6203,error1,24000,2016-06-20 13:54:50.405349 +0000 +0000
6165,58688,7654,error2,14300,2016-06-20 14:04:29.377579 +0000 +0000
6166,58698,9537,error3,20100,2016-06-20 14:16:53.351197 +0000 +0000
6167,58719,4033,error2,16800,2016-06-20 14:50:31.905374 +0000 +0000
6168,58740,7642,error2,24000,2016-06-20 15:08:26.753299 +0000 +0000
6169,58744,1247,error2,16200,2016-06-20 15:13:36.834127 +0000 +0000
6170,58716,9847,error1,22700,2016-06-20 14:47:59.664026 +0000 +0000
6171,58728,9610,error3,88400,2016-06-20 14:57:01.019262 +0000 +0000
6172,58749,10283,error3,27500,2016-06-20 15:25:34.884735 +0000 +0000
6173,58782,8342,error2,27000,2016-06-20 15:43:38.995596 +0000 +0000
6174,58807,4947,error2,13100,2016-06-20 16:06:23.050273 +0000 +0000
6175,58803,4947,error2,13100,2016-06-20 16:02:38.761343 +0000 +0000
6176,58870,6817,error2,20100,2016-06-20 17:12:13.60104 +0000 +0000
6177,58837,2958,error1,24500,2016-06-20 16:36:19.712911 +0000 +0000
6178,58838,2958,error2,24500,2016-06-20 16:36:59.864427 +0000 +0000
6179,58869,6817,error2,20100,2016-06-20 17:11:51.941121 +0000 +0000
6180,58881,9911,error1,14100,2016-06-20 17:23:06.264231 +0000 +0000
6181,58883,9911,error1,14100,2016-06-20 17:26:36.213258 +0000 +0000
6182,58886,3624,error2,30000,2016-06-20 17:29:13.713448 +0000 +0000
6183,58894,1630,error3,24400,2016-06-20 18:13:26.92011 +0000 +0000
6184,58915,8665,error3,52800,2016-06-21 03:40:52.961517 +0000 +0000
6185,58916,8665,error3,41100,2016-06-21 03:41:19.142647 +0000 +0000
6186,58875,16,error2,22400,2016-06-20 17:16:03.468533 +0000 +0000
6187,58896,10192,error3,31800,2016-06-20 18:47:42.700453 +0000 +0000
6188,58940,8196,error2,26300,2016-06-21 05:11:11.55312 +0000 +0000
6189,58965,8732,error1,23700,2016-06-21 06:20:33.836732 +0000 +0000
6190,58981,4523,error2,19400,2016-06-21 06:53:23.241889 +0000 +0000
6191,58992,3634,error2,20100,2016-06-21 07:16:33.485346 +0000 +0000
6192,58966,8732,error2,23700,2016-06-21 06:20:58.246396 +0000 +0000
6193,58970,7179,error1,24300,2016-06-21 06:23:41.720984 +0000 +0000
6194,59036,10268,error3,24000,2016-06-21 08:31:47.513616 +0000 +0000
6195,59004,4446,error1,18400,2016-06-21 07:32:17.340517 +0000 +0000
6196,59010,9161,error2,14300,2016-06-21 07:37:23.041351 +0000 +0000
6197,59027,3684,error2,30900,2016-06-21 08:18:48.034923 +0000 +0000
6198,59028,3684,error2,30900,2016-06-21 08:20:35.439676 +0000 +0000
6199,59091,11804,error2,13400,2016-06-21 10:14:21.294858 +0000 +0000
6200,59069,1360,error2,32500,2016-06-21 09:24:43.60371 +0000 +0000
6201,59075,9013,error1,26500,2016-06-21 09:35:59.042726 +0000 +0000
6202,59077,9013,error3,26500,2016-06-21 09:36:33.597835 +0000 +0000
6203,59080,9013,error3,26500,2016-06-21 09:45:40.075526 +0000 +0000
6204,59083,7498,error3,84000,2016-06-21 09:52:26.291752 +0000 +0000
6205,59095,7825,error3,100800,2016-06-21 10:19:46.886425 +0000 +0000
6206,59096,10003,error2,31900,2016-06-21 10:21:20.675762 +0000 +0000
